..
Name                                                                                                                              OS       Location                                                                                                                                                                                                                                                 
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_Azure_RHUI-20161014092242                                                     Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_Azure_RHUI-20161028204819                                                     Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_Azure_RHUI-20161213053902                                                     Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_PAYG_RawPart_Azure_RHUI-20170223223043                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_PAYG_RawPart_Azure_RHUI-20170320173348                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_PAYG_RawPart_Azure_RHUI-20170425192316                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_PAYG_RawPart_Azure_RHUI-20170508235741                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_8_Standard_PAYG_RawPart_Azure_RHUI-20170530175143                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_9_Standard_PAYG_RawPart_Azure_RHUI-20170328073318                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_9_Standard_PAYG_RawPart_Azure_RHUI-20170425191949                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_9_Standard_PAYG_RawPart_Azure_RHUI-20170508225119                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_6_9_Standard_PAYG_RawPart_Azure_RHUI-20170530181350                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_SAP-HANA_PAYG_LVM_Azure_RHUI-20170310190834                                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_SAP-HANA_PAYG_LVM_Azure_RHUI-20170425194708                                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_SAP-HANA_PAYG_LVM_Azure_RHUI-20170508225606                                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_SAP-HANA_PAYG_LVM_Azure_RHUI-20170531190035                                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_Standard_Azure_RHUI-20160920-211525                                                    Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_Standard_Azure_RHUI-20161026220742                                                     Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_Standard_PAYG_RawPart_Azure_RHUI-20170131221922                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_Standard_PAYG_RawPart_Azure_RHUI-20170223221938                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_Standard_PAYG_RawPart_Azure_RHUI-20170320173526                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
a879bbefc56a43abb0ce65052aac09f3__RHEL_7_2_Standard_PAYG_RawPart_Azure_RHUI-20170425192337                                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
